ID,IDRS_Date,count,Date,gower_similarity,OEZK,river_type,Conductivity,Nitrate,Nitrogen,Oxygen,Temperature,pH,Ammonium,Phosphate,XUTM32N,YUTM32N,System,Status,CatCropWald,Cat_Urban,Cat_tot_Agriculture,Cat_Agri_without_grassl,PCA1,delta_PCA,delta_OEZK,delta_gower_similarity
106000323,106000323_2018,7,2018,0.528536434,0.534,Typ 17,752.48,0.02,2.76,10.28,10.07,7.68,0.1,0.12,32605631.54,5865530.795,Elbe,HMWB,40.6187,4.10903,51.29201,44.32674,1.788333047,-0.09583683,-0.399,0.025850886
106000334,106000334_2018,7,2018,0.504777801,0.706,Typ 17,527.0583333,0.02,1.72,10.65,9.83,7.56,0.11,0.13,32599668.94,5868090.867,Elbe,HMWB,49.75511,3.88736,46.81445,41.26567,1.200983771,-0.126783554,-0.227,-0.020305178
106000341,106000341_2018,7,2018,0.513611436,0.565,Typ 17,541.7,0.02,2,10.64,9.89,7.59,0.08,0.12,32604137.17,5868214.752,Elbe,HMWB,47.46969,4.2415,46.66048,40.60417,1.168622566,-0.306210546,0.032,-0.019814139
106000348,106000348_2018,5,2018,0.531853566,0.428,Typ 17,565.6983333,0.02,1.98,10.73,10.33,7.64,0.11,0.12,32605200.81,5873181.764,NA,HMWB,NA,NA,NA,NA,1.271938492,-0.249175967,-0.351,0.030948931
106000349,106000349_2018,6,2018,0.475355316,0.498,Typ 17,585.6737,0.02,1.83,10.04,10.39,7.72,0.07,0.12,32597909.95,5889932.219,Elbe,HMWB,42.13,5.41997,50.72981,45.36766,1.178163129,-0.420060134,-0.02,-0.0241703
106000355,106000355_2018,3,2018,0.483568415,0.031,Typ 15_gross,747.55,0.02,1.88,10.73,10.65,7.72,0.06,0.13,32594507.49,5903799.738,Elbe,HMWB,43.45939,7.20073,48.45735,43.15329,1.47450949,0.459201687,-0.064,0.02043774
106000366,106000366_2018,5,2018,0.541775475,0.06,Typ 16,763.10085,0.04,1.76,7.32,11.15,7.51,0.32,0.2,32615047.23,5896306.421,Elbe,HMWB,42.18217,5.09603,50.43972,45.22369,2.685926404,0.241578032,-0.173,0.069615775
106000367,106000367_2018,6,2018,0.50338271,0.608,Typ 17,738.4305,0.01,1.02,9.69,9.52,7.77,0.08,0.12,32608950.7,5900933.618,Elbe,HMWB,46.19883,4.26666,47.59227,43.00329,1.226455829,0.089266878,0.056,-0.020934764
106000378,106000378_2018,3,2018,0.55582814,0.505,Typ 16,420.0163,0.01,0.93,10.35,9.65,7.07,0.04,0.05,32580574.73,5883023.222,Elbe,HMWB,80.54368,0.70025,12.9978,12.0454,0.215858342,0.125830755,-0.148,0.015555187
106000394,106000394_2018,7,2018,0.491279069,0.851,Typ 17,488.8654,0.01,1.26,10.74,10.36,7.62,0.05,0.09,32565719.97,5907041.881,Elbe,HMWB,48.90974,6.17085,34.5412,24.36047,0.606205227,-0.024341069,0.033,0.0483688
106000654,106000654_2018,4,2018,0.525369216,0.296,Typ 19,755.2433,0.02,2.12,7.81,11.47,7.63,0.21,0.12,32667009.6,5876616.655,Elbe,HMWB,35.3732,3.20509,57.95713,42.18347,1.979374607,0.324299335,-0.178,0.039884979
106000656,106000656_2018,3,2018,0.463115508,0.031,Typ 19,1001.22,0.01,1.09,10.2,11.43,8.38,0.12,0.24,32660092.41,5881362.822,Elbe,HMWB,44.8704,3.25778,48.13279,33.0829,2.385280128,0.010045106,-0.098,0.018349613
106000660,106000660_2018,4,2018,0.464691366,0.074,Typ 19,744.2439,0.01,0.27,9.32,11.63,7.64,0.11,0.17,32625340.21,5910686.19,NA,HMWB,26.31666,5.16035,62.14833,36.90124,1.407865774,-0.142381628,-0.038,0.042710297
106002278,106002278_2018,3,2018,0.503776097,0.072,Typ 14,734.7667,0.01,0.44,8.06,10.8,7.34,0.25,0.12,32650595.24,5871179.935,NA,AWB,NA,NA,NA,NA,1.583647543,0.377498828,0.072,0.140810834
106002283,106002283_2018,3,2018,0.466238776,0.007,Typ 15_gross,670.3067,0.02,2.01,9.46,11.33,7.73,0.15,0.11,32644680.81,5864116.721,NA,HMWB,NA,NA,NA,NA,1.535220329,0.149273634,-0.014,-0.01844148
106002312,106002312_2018,3,2018,0.483038198,0.38,Typ 15,695.625,0.01,0.52,10.47,11.42,7.88,0.1,0.13,32631289.8,5907576.372,NA,HMWB,NA,NA,NA,NA,1.086630337,0.112446618,-0.006,0.034373402
112000013,112000013_2018,3,2018,0.433694564,0.02,Typ 06,540.4568013,0.082266,3.66,9.74,13.9,9.11,0.1,0.03,32615984.54,5580435.041,Rhein,NWB,42.03294,8.21646,49.78484,28.62436,1.185744083,2.292361325,-0.026,-0.114387214
112000014,112000014_2018,4,2018,0.582773221,0.235,Typ 06,485.1842462,0.004,0.75,9.52,13.6,8.98,0.035,0.01,32608635.39,5581449.135,Rhein,NWB,32.99294,11.90832,57.63613,42.25148,-0.125549049,-0.720965367,0.059,0.051146353
112000015,112000015_2018,5,2018,0.594231681,0.682,Typ 09.2,360.986486,0.004,0.373,8.75,19.3,8.96,0.008,0.016,32581385.42,5632604.945,Weser,NWB,56.97453,10.39212,29.11033,14.42409,-0.45010496,0.38103835,0.201,0.041352007
112000016,112000016_2018,8,2018,0.575567001,0.679,Typ 09.2,353.744975,0.004,0.39,9.12,19.1,8.99,0.006,0.014,32573776.5,5631885.768,Weser,NWB,55.57199,10.13842,30.9452,14.64171,-0.48857697,0.089358339,0.086,-0.012691993
112000017,112000017_2018,2,2018,0.618881825,0.868,Typ 09.2,359.252355,0.005,0.358,10.01,17.9,8.78,0.008,0.011,32601994.55,5598268.932,Weser,NWB,61.26902,10.42062,23.73992,11.03425,-0.505942241,0.47718575,-0.023,0.078917422
112000018,112000018_2018,3,2018,0.564614443,0.837,Typ 09.2,354.034344,0.003,0.375,9.32,16.6,8.84,0.004,0.012,32600061.88,5603361.789,Weser,NWB,58.99731,10.41517,26.67889,13.94626,-0.501793147,0.021136513,-0.058,-0.0386821
112000019,112000019_2018,2,2018,0.604456683,0.909,Typ 09.2,355.386059,0.002,0.4,9.64,17,8.99,0.002,0.012,32596487.33,5613422.926,Weser,NWB,57.09953,10.28772,29.33266,15.2426,-0.524394989,0.619039631,0.034,0.090604351
112000020,112000020_2018,2,2018,0.575821844,0.656,Typ 09.2,352.505116,0.005,0.344,9.2,18.4,8.92,0.008,0.011,32596047.5,5619560.386,Weser,NWB,58.3647,10.07298,28.12674,14.17236,-0.508544834,0.577316578,-0.077,-0.010470909
112000021,112000021_2018,6,2018,0.581962615,0.8,Typ 09.2,353.013114,0.006,0.372,9.17,18.3,8.95,0.01,0.015,32593548,5624088.7,Weser,NWB,58.23529,10.04602,28.19127,13.94155,-0.472441562,0.032700129,-0.046,-0.007843894
112000022,112000022_2018,3,2018,0.566035844,0.502,Typ 09.2,414.0668739,0.006,0.388,8.85,18.4,8.95,0.009,0.017,32591149.49,5628147.842,Weser,NWB,58.14321,10.05805,28.21137,13.88875,-0.345611055,0.733513568,-0.245,-0.007395661
112000023,112000023_2018,2,2018,0.578544397,0.324,Typ 06,440.9476239,0.012,0.531,10.15,12.8,8.85,0.016,0.003,32591259.68,5629006.607,Weser,NWB,24.79423,8.07478,64.99643,32.40233,-0.33870973,0.253561814,0.022,0.008594557
112000024,112000024_2018,2,2018,0.514129824,0.071,Typ 05.1,529.7279511,0.086424,3.94,10.14,14.4,8.64,0.19,0.06,32595957.46,5621509.457,Weser,NWB,72.91472,9.01421,17.66224,6.19914,1.678743268,2.35630715,-0.179,0.045988869
112000025,112000025_2018,5,2018,0.506009827,0.038,Typ 09.2,536.7928043,0.065849,3.7,10.59,21.6,9.18,0.108106,0.013,32589230.64,5661474.421,Weser,NWB,47.5153,10.1884,NA,NA,1.045326171,0.642646765,-0.026,0.055791459
112000026,112000026_2018,7,2018,0.434628261,0.017,Typ 09.2,478.745131,0.051404,3.65172,11.21,23.2,9.46,0.13316,0.04527,32575571.16,5646644.62,Weser,NWB,52.20248,9.67887,NA,NA,1.099328833,-0.3145601,0.017,0.016075675
112000028,112000028_2018,3,2018,0.578851055,0.581,Typ 09,330.342202,0.002,0.234,11.44,15.5,8.61,0.008,0.008,32622080.95,5595338.27,Weser,NWB,74.84001,7.52282,13.8335,3.62334,-0.641033048,0.024092917,-0.02,0.015401686
112000029,112000029_2018,2,2018,0.605457121,0.631,Typ 09,299.327686,0.002,0.254,11.42,15.5,8.71,0.004,0.008,32616070.89,5594525.097,Weser,NWB,73.88011,7.35297,15.10085,4.46464,-0.707071407,-0.858196016,0.224,0.029560472
112000030,112000030_2018,2,2018,0.561938076,0.773,Typ 05,347.5452071,0.006,0.282,10.39,11.8,8.08,0.071,0.014,32629336.97,5606167.22,Weser,NWB,75.68933,2.85619,12.56987,1.04074,-0.312402538,0.280964439,0.361,-0.021185699
112000031,112000031_2018,2,2018,0.584860359,0.737,Typ 05,298.546241,0.002,0.254,10.73,12.3,8.13,0.018,0.009,32628765.76,5599635.603,Weser,NWB,81.28295,3.7488,9.34943,0.44989,-0.589254133,0.391752884,0.035,-0.043168264
112000032,112000032_2018,3,2018,0.604260986,0.711,Typ 05.1,325.893775,0.003,0.281,10.67,13.1,8.16,0.007,0.007,32623325.7,5595978.881,Weser,NWB,79.08513,8.38178,10.64972,3.39849,-0.573515211,0.406597656,0.061,0.005806314
112000033,112000033_2018,3,2018,0.579526593,0.641,Typ 05.1,323.151929,0.002,0.249,10.66,13.3,8.14,0.006,0.005,32624548.35,5598774.711,Weser,NWB,83.47562,8.63213,6.825,2.03482,-0.600548028,0.095453614,0.169,-0.00400176
112000041,112000041_2018,3,2018,0.588222829,0.669,Typ 05,290.755312,7.00E-04,0.25,10.95,10.9,8.51,0.019,0.003,32603574.23,5627087.539,Weser,HMWB,85.9165,4.33876,3.89491,0.20015,-0.679516057,0.393654784,0.06,-0.05544763
112000042,112000042_2018,3,2018,0.553536135,0.574,Typ 05,324.4297833,0.001,0.25,11.09,10.8,8.54,0.009,0.003,32603784.24,5623908.748,Weser,HMWB,79.29606,7.36183,6.09488,0.50985,-0.654352701,-1.654312133,0.393,-0.021310901
112000043,112000043_2018,4,2018,0.531490852,0.495,Typ 09,479.0611914,0.004,0.412,10.29,13.7,8.91,0.012,0.01,32598445.91,5619350.516,Weser,HMWB,70.01356,9.44518,14.75771,3.87327,-0.305064711,0.301753295,-0.147,-0.006925948
112000045,112000045_2018,3,2018,0.538411717,0.277,Typ 05,371.8804141,0.003,0.253,11.11,10.8,8.67,0.035,0.006,32603963.86,5623648.92,Weser,HMWB,72.08967,11.17574,7.93705,0.89901,-0.499330359,-1.418471805,0.088,-0.010057784
112000046,112000046_2018,3,2018,0.52714594,0.517,Typ 05.1,453.2336889,0.004,0.362,12.19,12.2,8.36,0.023,0.007,32602075.05,5619875.809,Weser,HMWB,66.9657,8.59598,18.38303,4.91024,-0.360183247,-2.404691781,0.382,-0.05115189
112000048,112000048_2018,3,2018,0.540943517,0.476,Typ 05,405.6760954,0.003,0.327,10.83,15.6,9.17,0.003,0.03,32594728.27,5623229.252,Weser,NWB,60.12358,10.29034,23.89033,7.25851,-0.409159708,0.371904435,-0.024,-0.052859825
112000049,112000049_2018,2,2018,0.54506253,0.101,Typ 05,352.3636629,0.002,0.326,12.34,12.4,9.48,0.007,0.003,32591508.89,5628387.502,Weser,NWB,68.41503,13.73515,13.93932,7.36175,-0.718648212,-2.02333321,0.033,-0.006287686
112000053,112000053_2018,3,2018,0.56163005,0.47,Typ 06,425.9849224,0.002,0.515,9.91,11.9,8.67,0.008,0.008,32582002.6,5606381.152,Weser,NWB,40.66642,6.41848,52.33177,21.97376,-0.356686048,0.481053009,0.11,0.0238036
112000054,112000054_2018,4,2018,0.574419173,0.577,Typ 06,401.567461,0.003,0.523,11.03,12.4,9.26,0.001,0.005,32581344.02,5610071.585,Weser,NWB,30.08283,8.28859,58.81594,22.96504,-0.520149917,0.179866849,0.086,0.000222428
112000056,112000056_2018,2,2018,0.567448077,0.721,Typ 09.1,349.961962,0.001,0.313,10.44,15.2,9.3,0.002,0.013,32567878.36,5620590.678,Weser,NWB,43.84488,6.82689,47.87955,9.38939,-0.608308732,0.445039037,-0.148,-0.013372715
112000057,112000057_2018,2,2018,0.578770093,0.792,Typ 09.1,343.254603,0.002,0.382,10.45,16.1,9.31,0.002,0.013,32569037.83,5628966.652,Weser,NWB,40.90373,7.24423,50.58671,16.22256,-0.600286714,0.366930586,-0.192,-0.028121669
112000058,112000058_2018,8,2018,0.584604747,0.711,Typ 09.1,350.445962,0.003,0.383,10.19,19.3,9.33,0.013,0.014,32569298.6,5630476.595,Weser,NWB,40.87862,7.35848,50.42164,16.56633,-0.547089769,-0.307967881,0.154,0.094353525
112000091,112000091_2018,3,2018,0.559806637,0.483,Typ 05,388.1653381,0.003,0.255,9.34,13.2,8.61,0.014,0.012,32641274.85,5615727.864,Elbe,NWB,69.25334,14.46447,10.01842,4.04272,-0.429155259,0.676793303,0.006,-0.028443364
112000093,112000093_2018,2,2018,0.633900576,0.779,Typ 05,294.619515,0.001,0.221,9.82,11.5,8.41,0.001,0.005,32634524.06,5616192.74,Elbe,NWB,83.89999,4.589,3.00364,0.17419,-0.669096052,0.484292918,0.161,0.061823568
112000094,112000094_2018,3,2018,0.619818512,0.67,Typ 05,296.293278,0.001,0.091,9.64,13.8,8.71,0.003,0.006,32642127.31,5616865.08,Elbe,NWB,76.57247,6.7786,10.27306,2.22474,-0.714692661,0.444541557,0.058,0.038676774
112000099,112000099_2018,7,2018,0.567010386,0.558,Typ 09.2,393.072502,0.006,0.453,9.21,21.2,9.06,0.006,0.01,32642450.35,5668325.905,Elbe,HMWB,21.87163,14.14327,60.00577,52.34728,-0.432960062,-0.64992192,0.208,0.054036305
112000101,112000101_2018,6,2018,0.387582999,0.467,Typ 09.2,503.4045394,0.06393275,0.426,9.21,20.9,9.08,0.05,0.011,32652129.9,5686132.552,Elbe,HMWB,21.61981,12.18241,NA,NA,-0.017423228,0.1379825,0.102,-0.169690281
112000117,112000117_2018,12,2018,0.432052489,0.039,Typ 09.1,507.7886327,0.068734375,0.498,9.4,18.2,8.78,0.05448,0.03832,32625373.44,5695674.438,Elbe,HMWB,31.20839,10.7134,52.72105,44.29109,0.206253294,-1.464153506,0.039,-0.012876746
112000120,112000120_2018,12,2018,0.444763242,0.116,Typ 09.1,477.8466407,0.11,0.415,7.16,18.4,8.99,0.06196,0.04569,32637382.19,5690298.499,Elbe,HMWB,37.8505,10.89972,46.35406,39.27583,0.33080563,-1.081218937,0.089,0.019966187
112000121,112000121_2018,12,2018,0.415231104,0.01,Typ 09.1,545.7349937,0.085663667,0.355,7.31,19.4,8.96,0.04,0.05605,32650728.78,5683933.817,Elbe,HMWB,34.09736,10.55273,50.79208,44.41004,0.378511457,-0.114850305,0.01,-0.002249061
112000123,112000123_2018,12,2018,0.523452441,0.28,Typ 07,519.5810255,6.00E-04,0.421,11.17,10.6,9.08,0.021687,0.01541,32596375.9,5696087.066,Elbe,NWB,31.71889,12.00995,50.49456,37.91097,-0.229539801,0.047813258,0.018,-0.05210594
112000124,112000124_2018,12,2018,0.532022657,0.466,Typ 09.1,503.8492718,0.007,0.601,9.65,15.9,9.21,0.01,0.023,32605607.88,5696500.071,Elbe,NWB,30.23479,12.38943,51.82068,42.91198,-0.146213468,-0.173923484,0.054,0.065930712
112000125,112000125_2018,12,2018,0.536187681,0.353,Typ 09.1,487.6382084,0.005,0.594,9.84,16,9.14,0.008,0.022,32607090.85,5696736.857,Elbe,NWB,30.96695,12.8419,50.64227,41.745,-0.189975412,-0.10471893,-0.14,0.036295814
112000127,112000127_2018,11,2018,0.553651137,0.577,Typ 09.1,393.3143593,0.003,0.646,9.77,13.5,9.02,0.003,0.003,32611272.61,5700649.825,Elbe,NWB,31.2958,13.09214,49.96541,41.36603,-0.443671531,-0.408329635,0.305,0.049217826
112000128,112000128_2018,9,2018,0.479793509,0,Typ 06,521.260387,0.077061,3.82,12.83,14.8,9.34,0.15153,0.05213,32603098.65,5704683.834,Elbe,HMWB,45.14572,7.52824,43.43752,38.13104,1.31805851,0.928590871,-0.023,0.023668086
112000130,112000130_2018,11,2018,0.50236069,0.194,Typ 06,517.2370414,0.002,0.489,10.86,17.9,9.23,0.004,0.006,32610657.86,5701124.868,Elbe,HMWB,38.41772,8.73681,48.23309,37.91362,-0.315979824,-2.220140672,0.193,0.080908807
112000141,112000141_2018,4,2018,0.565288435,0.801,Typ 09.2,346.425484,0.001,0.394,8.22,18.5,8.51,0.001,0.004,32712061.47,5646572.024,Elbe,HMWB,38.02987,10.96211,44.30262,30.56294,-0.499900129,-0.020456031,0.112,-0.015163013
112000142,112000142_2018,4,2018,0.585343891,0.749,Typ 09.2,349.331995,0.001,0.357,9.53,16.3,8.6,0.001,0.003,32724070.17,5621614.222,Elbe,NWB,44.05085,11.30297,38.73292,25.93017,-0.560516497,0.037274216,-0.038,-0.012210691
112000144,112000144_2018,3,2018,0.520590344,0.151,Typ 05,504.654966,0.002,0.754,10.7,11.8,8.8,0.001,5.00E-04,32727219.98,5616166.195,Elbe,HMWB,36.03367,10.7252,48.32546,39.935,-0.254733463,-0.955644844,0.034,-0.054170232
112000145,112000145_2018,4,2018,0.554214463,0.251,Typ 05,356.7067156,0.3,0.515,7.96,16.7,8.39,0.087,0.021,32725831.41,5622171.176,Elbe,NWB,54.91101,7.15063,36.0354,28.53772,0.506066958,0.778059777,-0.174,0.022683923
112000146,112000146_2018,5,2018,0.540253117,0.302,Typ 05,366.4122074,0.084685,0.447,9.4,11.1,9.3,0.05398,0.03,32717419.12,5638636.768,Elbe,NWB,9.03355,29.39235,53.68527,40.83087,-0.108229456,0.381738593,-0.081,0.018470803
112000147,112000147_2018,4,2018,0.528544269,0.004,Typ 05,608.9538273,0.29906,6.73,10.2,10.5,8.94,0.311531,0.03,32715017.64,5643539.133,Elbe,NWB,6.13595,14.357,73.07239,64.12624,3.133327624,3.728155603,-0.089,0.016500833
112000155,112000155_2018,4,2018,0.57338703,0.617,Typ 09.1,378.654442,0.003,0.583,7.96,17.6,8.59,0.003,0.028,32741815.23,5644789.177,Elbe,NWB,18.85563,13.07413,59.39063,49.91325,-0.249509938,-0.488709262,0.201,0.032970609
112000156,112000156_2018,3,2018,0.538128946,0.796,Typ 17,424.1937236,0.001,0.439,9.56,19.5,9.03,0.001,0.028,32743660.12,5652643.063,Elbe,NWB,13.68934,11.29796,65.78398,57.57322,-0.314752539,-0.184622308,0.098,0.040969971
112000166,112000166_2018,2,2018,0.569390822,0.685,Typ 09.2,334.857356,0.001,0.397,9.69,19.2,8.71,0.001,0.004,32709526.13,5651364.652,Elbe,HMWB,38.3654,11.33757,43.69564,30.13538,-0.585183987,0.401686964,-0.192,-0.011630247
112000193,112000193_2018,2,2018,0.557885894,0.591,Typ 09.2,407.3874853,0.004,0.378,9.3,19.1,8.95,0.009,0.015,32576375.32,5632735.597,Weser,NWB,56.9584,10.33142,29.19113,14.48047,-0.389736354,0.466462209,-0.024,-0.018164377
112000202,112000202_2018,2,2018,0.593320159,0.541,Typ 07,358.545484,6.00E-04,0.572,11.98,12,9.06,7.00E-04,0.0090655,32593028.96,5660584.301,Weser,NWB,56.51596,7.81271,32.43686,16.81492,-0.574417381,-0.024039344,0.207,0.02473803
112000203,112000203_2018,2,2018,0.542551569,0.123,Typ 06,431.3076119,0.002,0.473,12.56,11.7,9.29,0.002,0.002,32593268.64,5659424.207,Weser,NWB,42.93233,7.56035,42.87902,27.11997,-0.551484625,-2.39270236,0.028,0.028361024
112000204,112000204_2018,2,2018,0.521706235,0.117,Typ 06,486.6529773,0.068778,3.86,10.41,17.5,9.31,0.13420975,0.05,32587436.13,5655551.363,Weser,NWB,28.06664,11.57015,58.22866,46.10262,1.277143712,2.122926451,-0.188,-0.103832726
112000221,112000221_2018,2,2018,0.53175843,0.177,Typ 05,428.3298359,0.212199,2.38,10.75,13.6,9.02,0.25,0.06,32594747.93,5629776.616,Weser,NWB,74.54504,12.22948,10.36608,0.04001,1.437329399,2.513274837,-0.037,-0.066715212
112000222,112000222_2018,3,2018,0.602679408,0.508,Typ 05,360.144497,0.001,0.314,11.43,12.2,9,0.004,0.013,32592748.68,5625508.338,Weser,NWB,62.20762,12.10158,22.76026,10.66191,-0.588126851,-2.182118954,0.265,0.005189624
112000224,112000224_2018,2,2018,0.488151378,0.081,Typ 05,495.938876,0.002,0.229,10.76,12.3,8.74,0.062,0.018,32595757.54,5631380.958,Weser,NWB,85.74846,6.27655,5.88538,0.04542,-0.15841589,-0.563328159,0.047,-0.053666929
112000225,112000225_2018,3,2018,0.581487053,0.147,Typ 05,331.7623113,0.19754,3.18,10.79,13.2,9.06,0.06,0.03,32593638.37,5629366.786,Weser,NWB,78.20639,10.83969,7.2911,2.0967,0.810155831,1.559460048,-0.235,0.024914115
112000227,112000227_2018,2,2018,0.565479866,0.582,Typ 05,341.075494,0.002,0.36398,10.36,13.8,8.79,0.012,0.002,32600710.54,5629756.564,Weser,NWB,73.23254,7.3463,12.35277,0.52399,-0.591963933,0.532920431,0.04,-0.009042575
112000228,112000228_2018,2,2018,0.568045284,0.424,Typ 05,346.1209209,0.002,0.278,10.64,14.4,9.1,0.013,0.003,32598296.46,5625738.187,Weser,NWB,68.18029,10.10774,15.82242,0.99095,-0.637398268,-1.684004157,0.239,-0.013334143
112000237,112000237_2018,3,2018,0.59356823,0.579,Typ 09.1,346.954253,9.00E-04,0.263,10.01,19.3,9.1,0.004,0.008,32588200.76,5649538.757,Weser,HMWB,28.59923,13.1554,52.94515,43.7367,-0.618939923,-0.139418898,0.029,0.043102425
112000245,112000245_2018,2,2018,0.604453746,0.516,Typ 06,430.7670296,0.001,0.405,10.89,14.7,8.99,0.002,0.017,32608404.74,5642930.104,Weser,NWB,54.36886,13.5172,27.05808,13.16397,-0.408786988,0.50605418,0.012,0.044499516
112000269,112000269_2018,2,2018,0.596786956,0.49,Typ 06,433.7360763,4.00E-04,0.718,11.41,10.1,9.06,0.007073,0.0110465,32579494.74,5692701.474,Weser,NWB,42.57894,8.56314,46.06575,40.24536,-0.360994956,0.060501153,0.261,0.074886639
112000273,112000273_2018,2,2018,0.6133826,0.736,Typ 06,366.162912,0.002,0.588,11.27,10.3,9.17,0.001,0.007955,32575356.34,5690692.321,Weser,NWB,54.82001,4.46696,39.56076,24.74297,-0.546464929,-0.050815157,0.308,0.037657617
112000283,112000283_2018,3,2018,0.537334144,0.625,Typ 05,336.4154916,0.001,0.904,12.65,9.9,8.8,0.001,7.00E-04,32696340.41,5599519.182,Elbe,NWB,53.39512,4.95007,38.38292,28.94529,-0.562051179,0.016554101,0.051,-0.030030053
112000284,112000284_2018,3,2018,0.518867698,0.44,Typ 05,472.405452,0.005,1.129,12.54,9.5,9.04,0.002,0.006,32690399.91,5591554.374,Elbe,NWB,27.61823,11.63419,52.54959,42.56922,-0.248223641,-0.742772432,0.219,0.001262338
112000285,112000285_2018,3,2018,0.565710472,0.657,Typ 05,314.277012,0.002,0.625,13.16,7.8,8.75,0.002,0.01,32689594.27,5590190.703,Elbe,NWB,44.49751,8.27804,43.1684,29.39356,-0.63072034,-0.59722826,0.344,0.018108236
112000312,112000312_2018,3,2018,0.584116424,0.398,Typ 09.1,372.1718379,0.0572075,0.471,7.53,20.3,8.98,0.04,0.01,32619327.4,5663170.569,NA,HMWB,0.11297,7.8373,86.27653,82.35969,-0.208812938,0.375213111,-0.076,-0.00199934
112000320,112000320_2018,3,2018,0.569420691,0.277,Typ 06,485.0439059,0.006,0.807,10.31,15,9.42,0.005,0.013,32613598.74,5666258.595,NA,NWB,30.14569,8.60724,56.78155,52.95436,-0.232667827,-2.164413339,0.189,0.020668018
112000338,112000338_2018,2,2018,0.535749171,0.005,Typ 06,517.8719068,0.127044,0.69,5.67,16,8.73,0.21,0.025,32625215.57,5644125.388,NA,NWB,21.00541,23.82716,47.04343,26.31914,0.842449962,1.610118388,-0.013,0.034611771
112000344,112000344_2018,3,2018,0.528820987,0.213,Typ 06,500.8880067,0.021,1.308,8.73,17.8,9.16,0.074,0.009,32632469.17,5652618.046,NA,HMWB,1.16149,14.36316,81.82091,75.5308,0.189509574,0.672904174,0.177,0.018368758
112000348,112000348_2018,3,2018,0.544724262,0.047,Typ 06,484.3109859,0.028,1.477,10.16,13.8,9.23,0.05,0.017,32639451.99,5670324.881,NA,NWB,1.32161,8.13813,87.34509,85.6112,0.154999883,-0.273341218,0.023,-0.000277616
112000358,112000358_2018,3,2018,0.447797384,0.541,Typ 06,507.4144212,0.07,1.3320545,8.66,20.6,9.23,0.02,0.03815,32620440.76,5682956.054,NA,NWB,13.08604,10.3325,70.04981,67.45978,0.329370575,-0.702971428,0.475,-0.010376407
112000361,112000361_2018,4,2018,0.549305434,0.187,Typ 07,482.1825925,0.015,0.753,6.62,18.2,8.75,0.02,0.017,32631923.51,5680103.458,NA,NWB,19.63774,4.95507,71.59915,67.62564,0.007418562,0.690848766,-0.192,-0.025714054
112000362,112000362_2018,2,2018,0.543796006,0.121,Typ 07,394.0222139,0.008,1.524,11.1,10.2,9.14,0.011,0.004,32628248.71,5679558.109,NA,NWB,1.43661,5.11859,91.26397,90.16341,-0.218279898,-1.105755134,0.047,0.034263744
112000373,112000373_2018,3,2018,0.519287838,0.043,Typ 06,528.6388049,0.098204,4.01,7.74,8.6,8.59,0.16,0.04,32634845.58,5700885.11,NA,NWB,22.33211,9.61468,56.02431,42.20025,1.617782306,2.730586502,-0.164,5.65E-05
112000374,112000374_2018,3,2018,0.513244304,0.593,Typ 09.1,454.1163266,0.003,0.356,9.89,17,8.81,0.004,0.002,32635089.51,5701525.481,NA,NWB,7.16101,6.77385,NA,NA,-0.408502863,0.243943199,-0.238,-0.048912136
112000375,112000375_2018,2,2018,0.542566466,0.439,Typ 06,506.5090965,0.015,0.698,8.12,13.7,8.86,0.049,0.01,32607454.61,5709368.36,NA,NWB,26.07296,2.30762,67.89132,64.73482,0.011058954,0.712700258,0.098,0.03996504
112000376,112000376_2018,2,2018,0.540231832,0.668,Typ 09.1,356.6457293,0.005,0.629,10.35,16.1,9.11,0.005,0.005,32626438.42,5702627.854,NA,NWB,0.21455,12.97376,NA,NA,-0.518367575,0.522230004,0.164,-0.003405749
112000377,112000377_2018,3,2018,0.584211419,0.489,Typ 06,458.1687859,0.01,0.675,9.3,13.8,8.91,0.016,0.014,32611842.51,5710177.62,NA,NWB,37.8248,6.35218,50.04753,33.27343,-0.19165344,0.784808474,0.006,0.004222936
112000387,112000387_2018,2,2018,0.490520611,0.01,Typ 05,692.3631663,0.95,4.53,8.8,14.2,8.72,0.477,0.03,32725466.27,5627444.153,Elbe,NWB,19.50191,12.10103,61.23599,49.69161,4.510295973,5.508077041,-0.302,-0.023476666
112000391,112000391_2018,3,2018,0.537014885,0.285,Typ 05,381.3208631,0.004,1.116,10,10.3,8.61,0.004,0.001,32706275.28,5612805.008,Elbe,NWB,29.01457,6.86931,59.89861,43.13524,-0.309084593,-3.199798464,0.285,0.059559737
112000392,112000392_2018,2,2018,0.54029156,0.075,Typ 05,557.6902318,0.267501,3.7,9.3,11.5,8.47,0.59,0.1,32711475.77,5608711.577,Elbe,NWB,19.59491,11.20207,64.69621,42.53921,3.315870638,4.097083773,-0.054,-0.017856995
112000396,112000396_2018,4,2018,0.532428319,0.364,Typ 05,437.711085,5.00E-04,0.46,9.6,11.5,8.83,0.012197368,0.0100295,32718464.56,5635325.876,Elbe,NWB,10.88535,12.39651,73.02985,59.71336,-0.338062571,-0.370223979,0.138,0.015274097
